temp_c,hum_pct,prediction
11.961690257142859,79.59615142857143,3263.5171340996426
13.952991142857147,79.59615142857143,3374.1269522855628
15.944292028571432,79.59615142857143,3569.550863657433
17.93559291428572,79.59615142857143,3981.3774190908634
19.926893800000006,79.59615142857143,4440.633021235483
21.918194685714294,79.59615142857143,4594.720068956888
23.909495571428582,79.59615142857143,4596.331842602919
25.900796457142867,79.59615142857143,4621.607458295337
27.892097342857152,79.59615142857143,4651.276241422321
29.88339822857144,79.59615142857143,4647.285731655404
31.87469911428573,79.59615142857143,4600.794500697102
33.866000000000014,79.59615142857143,4532.568909252813
5.9877876,83.9946642857143,2674.8645469745493
7.9790884857142865,83.9946642857143,2685.4569260157305
9.970389371428574,83.9946642857143,2747.994303968111
11.961690257142859,83.9946642857143,3013.961182635947
13.952991142857147,83.9946642857143,3159.445753807215
15.944292028571432,83.9946642857143,3359.3725299323123
17.93559291428572,83.9946642857143,3801.4073114133616
19.926893800000006,83.9946642857143,4276.502812850813
21.918194685714294,83.9946642857143,4415.600566932578
23.909495571428582,83.9946642857143,4433.9870885786095
25.900796457142867,83.9946642857143,4466.061579241384
27.892097342857152,83.9946642857143,4477.577588479479
29.88339822857144,83.9946642857143,4480.589252712562
31.87469911428573,83.9946642857143,4442.757715286828
33.866000000000014,83.9946642857143,4382.359364509205
5.9877876,88.39317714285716,2615.5544842946406
7.9790884857142865,88.39317714285716,2625.364267558044
9.970389371428574,88.39317714285716,2685.6079771929644
11.961690257142859,88.39317714285716,2947.0548510354033
13.952991142857147,88.39317714285716,3080.3277154447674
15.944292028571432,88.39317714285716,3270.3666247127217
17.93559291428572,88.39317714285716,3682.1632707074796
19.926893800000006,88.39317714285716,4083.0056862401684
21.918194685714294,88.39317714285716,4183.5132929067295
23.909495571428582,88.39317714285716,4219.6295694099035
25.900796457142867,88.39317714285716,4257.911898739345
27.892097342857152,88.39317714285716,4222.778609310773
29.88339822857144,88.39317714285716,4234.796911725674
31.87469911428573,88.39317714285716,4207.147761855496
33.866000000000014,88.39317714285716,4159.789181543583
5.9877876,92.79169000000002,2600.871126675593
7.9790884857142865,92.79169000000002,2610.7379699389967
9.970389371428574,92.79169000000002,2666.4545415739167
11.961690257142859,92.79169000000002,2903.485796749689
13.952991142857147,92.79169000000002,3021.7376778257194
15.944292028571432,92.79169000000002,3195.2773477603405
17.93559291428572,92.79169000000002,3563.378807088432
19.926893800000006,92.79169000000002,3890.00683746729
21.918194685714294,92.79169000000002,3963.8356512889177
